age,genre,revenu_mensuel,statut_marital,departement,poste,nombre_experiences_precedentes,annee_experience_totale,annees_dans_l_entreprise,annees_dans_le_poste_actuel,a_quitte_l_entreprise,nombre_participation_pee,nb_formations_suivies,distance_domicile_travail,niveau_education,domaine_etude,frequence_deplacement,annees_depuis_la_derniere_promotion,annes_sous_responsable_actuel,satisfaction_employee_environnement,note_evaluation_precedente,niveau_hierarchique_poste,satisfaction_employee_nature_travail,satisfaction_employee_equipe,satisfaction_employee_equilibre_pro_perso,note_evaluation_actuelle,heures_supplementaires,augmentation_salaire_precedente,distance_domicile_travail_qcut,tranche_age,ratio_stagnation,ratio_sous_responsable,age_revenu,satisfaction_moyenne,interaction_satisfaction_anciennete,taux_de_formation,heures_supplementaires_binaire,interaction_distance_heures_sup,delta_evaluation,revenu_stable,delta_eval_x_revenu_stable,frequence_deplacement_num,surmenage_transports
36,M,2013,Célibataire,Consulting,Consultant,2,15,4,3,0,0,4,7,3,Infra & Cloud,Occasionnel,1,3,1,3,1,2,3,3,3,Non,0.11,moyen_proche,Intermédiaire,0.6,0.6,72468,2.25,9.0,0.8,0,0,0,1,0,1,0
49,F,13966,Marié(e),Consulting,Manager,2,30,15,11,0,1,3,6,1,Infra & Cloud,Occasionnel,2,12,3,2,4,3,2,3,3,Oui,0.19,moyen_proche,Senior,0.6875,0.75,684334,2.75,41.25,0.1875,1,6,1,0,0,1,6
36,F,4374,Marié(e),Consulting,Tech Lead,0,4,3,2,0,0,6,1,4,Transformation Digitale,Aucun,1,2,4,2,2,3,3,3,3,Non,0.15,proche,Intermédiaire,0.5,0.5,157464,3.25,9.75,1.5,0,0,1,1,1,0,0
36,M,6842,Divorcé(e),Consulting,Manager,6,13,5,4,0,1,3,3,2,Infra & Cloud,Occasionnel,0,4,4,4,2,1,1,3,4,Non,0.2,moyen_proche,Intermédiaire,0.6666666666666666,0.6666666666666666,246312,2.25,11.25,0.5,0,0,0,0,0,1,0
54,F,17426,Marié(e),Consulting,Senior Manager,3,36,10,8,0,1,6,22,5,Transformation Digitale,Occasionnel,4,7,2,3,4,3,3,3,4,Non,0.25,loin,Senior,0.7272727272727273,0.6363636363636364,941004,2.75,27.5,0.5454545454545454,0,0,1,0,0,1,0
43,M,17603,Marié(e),Consulting,Directeur Technique,1,14,14,10,0,1,3,15,2,Infra & Cloud,Occasionnel,6,11,3,2,4,3,1,3,4,Non,0.24,loin,Intermédiaire,0.6666666666666666,0.7333333333333333,756929,2.5,35.0,0.2,0,0,2,0,0,1,0
35,M,4581,Célibataire,Commercial,Cadre Commercial,3,13,11,9,1,0,2,12,4,Autre,Frequent,6,7,4,3,2,4,1,4,4,Oui,0.24,moyen_loin,Intermédiaire,0.75,0.5833333333333334,160335,3.25,35.75,0.16666666666666666,1,12,1,1,1,2,24
38,M,4735,Marié(e),Consulting,Assistant de Direction,7,19,13,11,0,2,4,1,3,Infra & Cloud,Frequent,2,9,4,3,2,4,4,4,3,Non,0.15,proche,Intermédiaire,0.7857142857142857,0.6428571428571429,179930,4.0,52.0,0.2857142857142857,0,0,0,1,0,2,0
29,M,4187,Divorcé(e),Commercial,Cadre Commercial,1,10,10,0,0,1,3,5,3,Transformation Digitale,Occasionnel,0,9,1,2,2,2,2,2,3,Oui,0.13,moyen_proche,Junior,0.0,0.8181818181818182,121423,1.75,17.5,0.2727272727272727,1,5,1,1,1,1,5
33,M,5505,Divorcé(e),Commercial,Cadre Commercial,1,6,6,2,0,2,5,2,4,Transformation Digitale,Occasionnel,0,4,4,3,2,4,3,3,3,Non,0.14,proche,Junior,0.2857142857142857,0.5714285714285714,181665,3.5,21.0,0.7142857142857143,0,0,0,0,0,1,0
32,M,5470,Divorcé(e),Consulting,Assistant de Direction,0,10,9,5,0,2,4,2,3,Transformation Digitale,Occasionnel,1,6,4,3,2,2,3,2,3,Non,0.13,proche,Junior,0.5,0.6,175040,2.75,24.75,0.4,0,0,0,0,0,1,0
31,F,5476,Marié(e),Commercial,Cadre Commercial,1,10,10,0,0,2,2,5,4,Infra & Cloud,Occasionnel,0,2,1,3,2,4,1,3,3,Non,0.11,moyen_proche,Junior,0.0,0.18181818181818182,169756,2.25,22.5,0.18181818181818182,0,0,0,0,0,1,0
49,F,2587,Divorcé(e),Consulting,Consultant,4,17,2,2,0,1,2,16,3,Transformation Digitale,Occasionnel,2,2,4,3,1,1,2,2,3,Oui,0.16,loin,Senior,0.6666666666666666,0.6666666666666666,126763,2.25,4.5,0.6666666666666666,1,16,0,1,0,1,16
38,F,2440,Célibataire,Consulting,Consultant,1,4,4,3,0,0,3,2,3,Transformation Digitale,Frequent,3,3,4,2,1,2,2,3,4,Non,0.22,proche,Intermédiaire,0.6,0.6,92720,2.75,11.0,0.6,0,0,2,1,2,2,0
47,F,15972,Divorcé(e),Commercial,Senior Manager,6,29,3,2,0,3,2,2,4,Infra & Cloud,Occasionnel,1,2,2,4,4,2,3,3,3,Non,0.14,proche,Senior,0.5,0.5,750684,2.5,7.5,0.5,0,0,-1,0,0,1,0
49,M,15379,Célibataire,Consulting,Senior Manager,4,23,8,7,0,0,2,1,3,Infra & Cloud,Occasionnel,0,0,3,3,4,3,1,3,3,Non,0.14,proche,Senior,0.7777777777777778,0.0,753571,2.5,20.0,0.2222222222222222,0,0,0,0,0,1,0
41,M,7082,Célibataire,Commercial,Cadre Commercial,3,21,2,0,0,0,2,23,2,Infra & Cloud,Occasionnel,0,2,4,3,3,3,4,3,3,Oui,0.16,loin,Intermédiaire,0.0,0.6666666666666666,290362,3.5,7.0,0.6666666666666666,1,23,0,0,0,1,23
20,M,2728,Célibataire,Commercial,Représentant Commercial,1,2,2,2,0,0,3,9,1,Infra & Cloud,Occasionnel,0,2,4,3,1,1,1,3,3,Non,0.11,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,54560,2.25,4.5,1.0,0,0,0,1,0,1,0
33,F,5368,Divorcé(e),Commercial,Cadre Commercial,1,7,6,5,0,1,2,16,3,Infra & Cloud,Aucun,1,2,3,3,2,4,3,3,4,Oui,0.25,loin,Junior,0.7142857142857143,0.2857142857142857,177144,3.25,19.5,0.2857142857142857,1,16,1,0,0,0,0
36,M,5347,Marié(e),Consulting,Manager,6,10,3,2,0,2,2,26,4,Infra & Cloud,Occasionnel,0,2,1,3,2,3,2,2,3,Non,0.14,loin,Intermédiaire,0.5,0.5,192492,2.0,6.0,0.5,0,0,0,0,0,1,0
44,F,3195,Divorcé(e),Ressources Humaines,Ressources Humaines,4,8,2,2,0,3,2,1,3,Infra & Cloud,Occasionnel,2,2,3,3,1,4,1,3,3,Oui,0.18,proche,Intermédiaire,0.6666666666666666,0.6666666666666666,140580,2.75,5.5,0.6666666666666666,1,1,0,1,0,1,1
23,M,3989,Célibataire,Consulting,Consultant,1,5,5,4,1,0,2,8,1,Transformation Digitale,Occasionnel,1,2,4,2,1,3,1,3,3,Oui,0.11,moyen_loin,Junior,0.6666666666666666,0.3333333333333333,91747,2.75,13.75,0.3333333333333333,1,8,1,1,1,1,8
38,F,3306,Marié(e),Consulting,Consultant,7,7,0,0,0,1,5,4,2,Transformation Digitale,Occasionnel,0,0,4,3,1,3,4,2,3,Non,0.19,moyen_proche,Intermédiaire,0.0,0.0,125628,3.25,0.0,5.0,0,0,0,1,0,1,0
53,M,7005,Marié(e),Consulting,Manager,3,11,4,3,0,0,2,24,4,Transformation Digitale,Occasionnel,1,2,2,4,3,4,3,3,3,Non,0.15,loin,Senior,0.6,0.4,371265,3.0,12.0,0.4,0,0,-1,0,0,1,0
48,F,2655,Marié(e),Commercial,Représentant Commercial,2,19,9,7,1,2,3,7,2,Transformation Digitale,Frequent,7,7,4,3,1,3,3,3,3,Oui,0.11,moyen_proche,Senior,0.7,0.7,127440,3.25,29.25,0.3,1,7,0,1,0,2,14
32,M,1393,Célibataire,Consulting,Consultant,1,1,1,0,1,0,2,2,4,Infra & Cloud,Occasionnel,0,0,4,3,1,2,1,3,3,Non,0.12,proche,Junior,0.0,0.0,44576,2.5,2.5,1.0,0,0,0,1,0,1,0
26,M,2570,Célibataire,Consulting,Consultant,1,7,7,7,0,0,5,7,3,Transformation Digitale,Aucun,5,7,4,3,1,4,3,3,4,Non,0.2,moyen_proche,Junior,0.875,0.875,66820,3.5,24.5,0.625,0,0,1,1,1,0,0
55,M,3537,Divorcé(e),Consulting,Assistant de Direction,5,8,4,2,0,1,1,22,3,Entrepreunariat,Occasionnel,1,2,1,2,1,2,4,3,3,Non,0.12,loin,Senior,0.4,0.4,194535,2.5,10.0,0.2,0,0,1,1,1,1,0
34,M,3986,Marié(e),Consulting,Consultant,1,15,15,10,0,1,3,5,2,Transformation Digitale,Occasionnel,4,13,2,2,2,4,3,4,3,Non,0.14,moyen_proche,Junior,0.625,0.8125,135524,3.25,48.75,0.1875,0,0,1,1,1,1,0
60,M,10883,Divorcé(e),Consulting,Manager,3,19,1,0,0,1,2,1,4,Transformation Digitale,Occasionnel,0,0,3,1,3,4,3,4,4,Non,0.2,proche,Senior,0.0,0.0,652980,3.5,3.5,1.0,0,0,3,0,0,1,0
33,M,2028,Marié(e),Consulting,Consultant,1,14,14,11,0,3,6,21,3,Transformation Digitale,Occasionnel,2,13,2,4,1,2,4,3,3,Non,0.18,loin,Junior,0.7333333333333333,0.8666666666666667,66924,2.75,38.5,0.4,0,0,-1,1,-1,1,0
37,M,9525,Divorcé(e),Commercial,Cadre Commercial,1,6,6,3,0,2,2,1,4,Transformation Digitale,Frequent,1,3,3,1,2,4,3,2,3,Non,0.14,proche,Intermédiaire,0.42857142857142855,0.42857142857142855,352425,3.0,18.0,0.2857142857142857,0,0,2,0,0,2,0
34,F,2929,Marié(e),Consulting,Assistant de Direction,1,10,10,9,0,0,3,19,3,Infra & Cloud,Occasionnel,8,7,2,2,1,4,2,3,3,Non,0.12,loin,Junior,0.8181818181818182,0.6363636363636364,99586,2.75,27.5,0.2727272727272727,0,0,1,1,1,1,0
23,M,2275,Divorcé(e),Commercial,Représentant Commercial,1,3,3,2,1,1,2,7,3,Infra & Cloud,Occasionnel,0,2,3,3,1,4,2,3,4,Oui,0.21,moyen_proche,Junior,0.5,0.5,52325,3.0,9.0,0.5,1,7,1,1,1,1,7
44,F,7879,Marié(e),Consulting,Manager,1,9,8,7,0,1,2,2,3,Infra & Cloud,Occasionnel,6,7,3,4,3,4,2,3,3,Oui,0.19,proche,Intermédiaire,0.7777777777777778,0.7777777777777778,346676,3.0,24.0,0.2222222222222222,1,2,-1,0,0,1,2
35,M,4930,Célibataire,Consulting,Assistant de Direction,0,6,5,4,0,0,2,2,4,Transformation Digitale,Frequent,1,4,1,2,1,4,3,4,3,Oui,0.14,proche,Intermédiaire,0.6666666666666666,0.6666666666666666,172550,3.0,15.0,0.3333333333333333,1,2,1,0,0,2,4
43,M,7847,Marié(e),Commercial,Cadre Commercial,1,10,10,9,0,1,3,2,3,Transformation Digitale,Occasionnel,8,8,4,3,2,4,1,3,3,Oui,0.17,proche,Intermédiaire,0.8181818181818182,0.7272727272727273,337421,3.0,30.0,0.2727272727272727,1,2,0,0,0,1,2
24,M,4401,Marié(e),Consulting,Assistant de Direction,1,5,5,3,0,1,1,9,3,Transformation Digitale,Occasionnel,0,4,3,4,1,3,4,3,3,Non,0.16,moyen_loin,Junior,0.5,0.6666666666666666,105624,3.25,16.25,0.16666666666666666,0,0,-1,1,-1,1,0
41,M,9241,Célibataire,Commercial,Cadre Commercial,1,10,10,8,0,0,3,6,3,Marketing,Occasionnel,8,7,4,3,3,3,2,3,3,Non,0.12,moyen_proche,Intermédiaire,0.7272727272727273,0.6363636363636364,378881,3.0,30.0,0.2727272727272727,0,0,0,0,0,1,0
29,F,2974,Marié(e),Consulting,Consultant,9,9,5,3,0,1,2,9,4,Transformation Digitale,Occasionnel,1,2,4,3,1,3,3,3,3,Non,0.17,moyen_loin,Junior,0.5,0.3333333333333333,86246,3.25,16.25,0.3333333333333333,0,0,0,1,0,1,0
36,F,4502,Célibataire,Commercial,Représentant Commercial,3,17,13,7,0,0,2,2,4,Infra & Cloud,Occasionnel,6,7,3,3,2,4,3,2,3,Non,0.15,proche,Intermédiaire,0.5,0.5,162072,3.0,39.0,0.14285714285714285,0,0,0,1,0,1,0
45,M,10748,Marié(e),Consulting,Manager,3,25,23,15,0,1,3,1,1,Infra & Cloud,Aucun,14,4,3,2,3,3,4,2,4,Non,0.23,proche,Intermédiaire,0.625,0.16666666666666666,483660,3.0,69.0,0.125,0,0,2,0,0,0,0
24,M,1555,Marié(e),Ressources Humaines,Ressources Humaines,1,1,1,0,1,1,2,22,1,Ressources Humaines,Occasionnel,0,0,4,1,1,3,3,3,3,Non,0.11,loin,Junior,0.0,0.0,37320,3.25,3.25,1.0,0,0,2,1,2,1,0
47,M,12936,Marié(e),Commercial,Cadre Commercial,7,25,23,5,1,0,3,9,3,Infra & Cloud,Frequent,14,10,3,1,4,3,3,1,3,Non,0.11,moyen_loin,Senior,0.20833333333333334,0.4166666666666667,607992,2.5,57.5,0.125,0,0,2,0,0,2,0
26,M,2305,Marié(e),Consulting,Consultant,1,3,3,2,0,3,3,17,4,Transformation Digitale,Occasionnel,0,2,4,1,1,3,3,4,3,Non,0.15,loin,Junior,0.5,0.5,59930,3.5,10.5,0.75,0,0,2,1,2,1,0
45,F,16704,Célibataire,Consulting,Directeur Technique,1,21,21,6,0,0,2,28,2,Entrepreunariat,Occasionnel,8,6,4,2,4,2,3,3,3,Non,0.11,loin,Intermédiaire,0.2727272727272727,0.2727272727272727,751680,3.0,63.0,0.09090909090909091,0,0,1,0,0,1,0
32,M,3433,Marié(e),Consulting,Assistant de Direction,6,10,5,2,0,1,3,10,3,Infra & Cloud,Frequent,1,3,1,3,1,3,1,2,3,Non,0.13,moyen_loin,Junior,0.3333333333333333,0.5,109856,1.75,8.75,0.5,0,0,0,1,0,2,0
31,M,3477,Marié(e),Consulting,Consultant,1,6,5,2,0,1,2,2,4,Infra & Cloud,Occasionnel,0,3,2,3,1,3,4,4,3,Non,0.14,proche,Junior,0.3333333333333333,0.5,107787,3.25,16.25,0.3333333333333333,0,0,0,1,0,1,0
41,M,6430,Marié(e),Ressources Humaines,Ressources Humaines,6,10,3,2,0,1,4,4,3,Ressources Humaines,Aucun,1,2,3,1,2,2,2,3,3,Non,0.19,moyen_proche,Intermédiaire,0.5,0.5,263630,2.5,7.5,1.0,0,0,2,0,0,0,0
40,F,6516,Marié(e),Consulting,Tech Lead,2,18,1,0,0,1,3,8,2,Infra & Cloud,Occasionnel,0,0,2,3,2,1,2,3,3,Oui,0.16,moyen_loin,Intermédiaire,0.0,0.0,260640,2.0,2.0,1.5,1,8,0,0,0,1,8
24,M,3907,Divorcé(e),Consulting,Consultant,1,6,6,2,0,3,2,29,1,Transformation Digitale,Occasionnel,1,2,2,3,1,1,2,4,3,Non,0.13,loin,Junior,0.2857142857142857,0.2857142857142857,93768,2.25,13.5,0.2857142857142857,0,0,0,1,0,1,0
46,M,5562,Célibataire,Consulting,Manager,6,19,10,7,0,0,3,13,4,Infra & Cloud,Occasionnel,0,9,3,3,2,2,4,3,3,Non,0.14,moyen_loin,Senior,0.6363636363636364,0.8181818181818182,255852,3.0,30.0,0.2727272727272727,0,0,0,0,0,1,0
35,M,6883,Marié(e),Consulting,Tech Lead,2,17,7,7,0,1,3,27,4,Infra & Cloud,Occasionnel,0,7,4,3,2,3,2,3,3,Non,0.16,loin,Intermédiaire,0.875,0.875,240905,3.0,21.0,0.375,0,0,0,0,0,1,0
30,M,2862,Marié(e),Consulting,Assistant de Direction,1,10,10,0,0,1,2,16,1,Infra & Cloud,Occasionnel,0,8,2,3,1,4,2,2,3,Non,0.12,loin,Junior,0.0,0.7272727272727273,85860,2.5,25.0,0.18181818181818182,0,0,0,1,0,1,0
47,M,4978,Marié(e),Commercial,Cadre Commercial,7,4,1,0,0,1,3,2,4,Marketing,Aucun,0,0,3,3,2,2,4,1,3,Non,0.11,proche,Senior,0.0,0.0,233966,2.5,2.5,1.5,0,0,0,0,0,0,0
46,M,10368,Divorcé(e),Commercial,Cadre Commercial,4,13,10,6,0,1,5,2,3,Infra & Cloud,Occasionnel,0,3,3,3,3,4,2,2,3,Oui,0.12,proche,Senior,0.5454545454545454,0.2727272727272727,476928,2.75,27.5,0.45454545454545453,1,2,0,0,0,1,2
36,M,6134,Divorcé(e),Commercial,Cadre Commercial,5,16,2,2,1,3,3,13,5,Marketing,Occasionnel,2,2,2,2,2,1,2,3,3,Oui,0.13,moyen_loin,Intermédiaire,0.6666666666666666,0.6666666666666666,220824,2.0,4.0,1.0,1,13,1,0,0,1,13
32,M,6735,Célibataire,Commercial,Cadre Commercial,6,10,0,0,1,0,2,1,2,Infra & Cloud,Occasionnel,0,0,1,1,2,2,2,3,3,Non,0.15,proche,Junior,0.0,0.0,215520,2.0,0.0,2.0,0,0,2,0,0,1,0
23,F,3295,Célibataire,Consulting,Consultant,1,3,3,2,0,0,3,4,1,Transformation Digitale,Occasionnel,1,2,3,3,1,2,3,1,3,Non,0.13,moyen_proche,Junior,0.5,0.5,75785,2.25,6.75,0.75,0,0,0,1,0,1,0
31,F,5238,Célibataire,Consulting,Tech Lead,2,9,5,4,0,0,3,24,1,Entrepreunariat,Frequent,1,4,4,3,2,4,4,2,4,Non,0.2,loin,Junior,0.6666666666666666,0.6666666666666666,162378,3.5,17.5,0.5,0,0,1,0,0,2,0
39,M,6472,Marié(e),Consulting,Consultant,1,9,9,8,0,1,2,1,3,Infra & Cloud,Aucun,5,8,4,3,2,4,4,3,3,Oui,0.15,proche,Intermédiaire,0.8,0.8,252408,3.75,33.75,0.2,1,1,0,0,0,0,0
32,M,9610,Marié(e),Commercial,Cadre Commercial,3,10,4,3,0,1,2,19,3,Infra & Cloud,Occasionnel,0,2,4,1,3,3,3,1,3,Non,0.13,loin,Junior,0.6,0.4,307520,2.75,11.0,0.4,0,0,2,0,0,1,0
40,M,19833,Célibataire,Commercial,Senior Manager,1,21,21,8,0,0,3,7,4,Transformation Digitale,Occasionnel,12,8,2,3,5,2,2,2,3,Non,0.14,moyen_proche,Intermédiaire,0.36363636363636365,0.36363636363636365,793320,2.0,42.0,0.13636363636363635,0,0,0,0,0,1,0
45,F,9756,Marié(e),Ressources Humaines,Ressources Humaines,4,9,5,0,0,2,2,4,3,Infra & Cloud,Occasionnel,0,3,3,1,3,3,3,4,4,Non,0.21,moyen_proche,Intermédiaire,0.0,0.5,439020,3.25,16.25,0.3333333333333333,0,0,3,0,0,1,0
30,F,4968,Célibataire,Consulting,Assistant de Direction,0,10,9,7,0,0,2,2,4,Entrepreunariat,Frequent,0,7,4,2,1,1,4,3,3,Non,0.16,proche,Junior,0.7,0.7,149040,3.0,27.0,0.2,0,0,1,0,0,2,0
24,M,2145,Marié(e),Ressources Humaines,Ressources Humaines,0,3,2,2,0,1,2,10,3,Transformation Digitale,Frequent,2,1,1,3,1,4,4,3,3,Non,0.14,moyen_loin,Junior,0.6666666666666666,0.3333333333333333,51480,3.0,6.0,0.6666666666666666,0,0,0,1,0,2,0
30,F,2180,Divorcé(e),Ressources Humaines,Ressources Humaines,6,6,4,2,1,1,0,8,3,Ressources Humaines,Frequent,1,2,3,2,1,4,3,2,3,Non,0.11,moyen_loin,Junior,0.4,0.4,65400,3.0,12.0,0.0,0,0,1,1,1,2,0
31,M,8346,Marié(e),Commercial,Cadre Commercial,1,6,5,2,0,1,3,5,3,Entrepreunariat,Occasionnel,0,2,1,3,2,3,3,3,3,Non,0.19,moyen_proche,Junior,0.3333333333333333,0.3333333333333333,258726,2.5,12.5,0.5,0,0,0,0,0,1,0
27,F,3445,Célibataire,Consulting,Assistant de Direction,1,6,6,2,0,0,5,8,3,Transformation Digitale,Occasionnel,1,4,3,3,1,4,3,2,3,Non,0.11,moyen_loin,Junior,0.2857142857142857,0.5714285714285714,93015,3.0,18.0,0.7142857142857143,0,0,0,1,0,1,0
29,F,2760,Célibataire,Commercial,Représentant Commercial,1,2,2,2,1,0,3,9,3,Marketing,Occasionnel,2,2,2,1,1,2,3,3,3,Non,0.13,moyen_loin,Junior,0.6666666666666666,0.6666666666666666,80040,2.5,5.0,1.0,0,0,2,1,2,1,0
29,M,6294,Célibataire,Consulting,Manager,8,10,3,2,0,0,5,1,3,Infra & Cloud,Frequent,0,2,4,4,2,3,4,4,3,Oui,0.12,proche,Junior,0.5,0.5,182526,3.75,11.25,1.25,1,1,-1,0,0,2,2
30,M,7140,Divorcé(e),Commercial,Cadre Commercial,2,12,7,7,0,1,2,15,2,Marketing,Occasionnel,1,7,3,2,3,1,1,3,3,Non,0.11,loin,Junior,0.875,0.875,214200,2.0,14.0,0.25,0,0,1,0,0,1,0
34,M,2932,Marié(e),Consulting,Assistant de Direction,0,6,5,0,0,3,3,2,4,Transformation Digitale,Occasionnel,1,2,4,4,1,4,1,3,3,Oui,0.14,proche,Junior,0.0,0.3333333333333333,99688,3.0,15.0,0.5,1,2,-1,1,-1,1,2
33,F,5147,Célibataire,Commercial,Cadre Commercial,8,13,11,7,0,0,2,2,3,Marketing,Aucun,1,7,4,3,2,2,4,2,3,Non,0.15,proche,Junior,0.5833333333333334,0.5833333333333334,169851,3.0,33.0,0.16666666666666666,0,0,0,0,0,0,0
49,F,4507,Célibataire,Commercial,Cadre Commercial,3,8,5,1,0,0,1,11,4,Marketing,Occasionnel,0,4,4,3,2,4,3,4,3,Non,0.12,moyen_loin,Senior,0.16666666666666666,0.6666666666666666,220843,3.75,18.75,0.16666666666666666,0,0,0,1,0,1,0
33,F,8564,Célibataire,Commercial,Cadre Commercial,2,11,0,0,1,0,2,16,3,Infra & Cloud,Occasionnel,0,0,1,3,3,1,3,2,4,Oui,0.2,loin,Junior,0.0,0.0,282612,1.75,0.0,2.0,1,16,1,0,0,1,16
38,F,2468,Marié(e),Consulting,Consultant,4,9,6,1,0,1,4,2,2,Transformation Digitale,Frequent,0,5,3,2,1,2,2,2,3,Non,0.14,proche,Intermédiaire,0.14285714285714285,0.7142857142857143,93784,2.25,13.5,0.5714285714285714,0,0,1,1,1,2,0
31,M,8161,Marié(e),Commercial,Cadre Commercial,2,10,1,0,1,3,2,16,4,Marketing,Occasionnel,0,0,1,3,3,3,1,3,3,Non,0.13,loin,Junior,0.0,0.0,252991,2.0,2.0,1.0,0,0,0,0,0,1,0
29,F,2109,Divorcé(e),Consulting,Assistant de Direction,1,1,1,0,0,1,2,4,3,Entrepreunariat,Occasionnel,0,0,4,2,1,1,3,3,3,Non,0.13,moyen_proche,Junior,0.0,0.0,61161,2.75,2.75,1.0,0,0,1,1,1,1,0
30,M,5294,Marié(e),Consulting,Manager,3,10,7,0,0,1,3,16,3,Infra & Cloud,Occasionnel,1,7,3,4,2,3,3,3,3,Non,0.16,loin,Junior,0.0,0.875,158820,3.0,21.0,0.375,0,0,-1,0,0,1,0
32,M,2718,Célibataire,Consulting,Assistant de Direction,2,12,7,7,0,0,3,5,4,Entrepreunariat,Aucun,0,7,2,3,1,2,2,3,3,Non,0.14,moyen_proche,Junior,0.875,0.875,86976,2.25,15.75,0.375,0,0,0,1,0,0,0
38,M,5811,Marié(e),Consulting,Manager,3,15,1,0,0,1,2,18,3,Transformation Digitale,Occasionnel,1,0,2,1,2,4,3,3,3,Oui,0.16,loin,Intermédiaire,0.0,0.0,220818,3.0,3.0,1.0,1,18,2,0,0,1,18
43,M,2437,Marié(e),Consulting,Assistant de Direction,9,6,1,0,1,1,4,17,3,Entrepreunariat,Frequent,0,0,3,2,1,3,4,3,3,Oui,0.16,loin,Intermédiaire,0.0,0.0,104791,3.25,3.25,2.0,1,17,1,1,1,2,34
42,M,2766,Divorcé(e),Consulting,Consultant,8,7,5,3,0,3,6,12,3,Transformation Digitale,Occasionnel,0,4,2,3,1,2,2,2,4,Non,0.22,moyen_loin,Intermédiaire,0.5,0.6666666666666666,116172,2.0,10.0,1.0,0,0,1,1,1,1,0
55,M,19038,Marié(e),Consulting,Directeur Technique,8,34,1,0,0,3,2,2,3,Transformation Digitale,Occasionnel,0,0,3,2,5,1,2,3,3,Non,0.12,proche,Senior,0.0,0.0,1047090,2.25,2.25,1.0,0,0,1,0,0,1,0
33,M,3055,Divorcé(e),Consulting,Assistant de Direction,5,11,9,8,0,2,2,4,3,Entrepreunariat,Aucun,1,7,4,3,2,2,4,2,3,Non,0.15,moyen_proche,Junior,0.8,0.7,100815,3.0,27.0,0.2,0,0,0,1,0,0,0
41,M,2289,Divorcé(e),Consulting,Consultant,1,5,5,3,0,2,2,9,4,Infra & Cloud,Occasionnel,0,4,3,3,1,1,2,3,4,Non,0.2,moyen_loin,Intermédiaire,0.5,0.6666666666666666,93849,2.25,11.25,0.3333333333333333,0,0,1,1,1,1,0
34,M,4001,Divorcé(e),Commercial,Cadre Commercial,1,15,15,14,0,1,3,10,3,Infra & Cloud,Aucun,0,7,4,3,2,3,3,3,3,Oui,0.14,moyen_loin,Junior,0.875,0.4375,136034,3.25,48.75,0.1875,1,10,0,1,0,0,0
53,F,12965,Marié(e),Consulting,Tech Lead,4,27,3,2,0,3,2,1,4,Transformation Digitale,Aucun,0,2,1,2,4,3,4,2,4,Oui,0.2,proche,Senior,0.5,0.5,687145,2.5,7.5,0.5,1,1,2,0,0,0,0
43,M,3539,Célibataire,Ressources Humaines,Ressources Humaines,0,10,9,7,0,0,5,2,3,Infra & Cloud,Occasionnel,1,8,2,3,1,4,2,3,3,Non,0.13,proche,Intermédiaire,0.7,0.8,152177,2.75,24.75,0.5,0,0,0,1,0,1,0
34,F,6029,Célibataire,Commercial,Cadre Commercial,5,6,2,2,0,0,3,3,2,Infra & Cloud,Occasionnel,2,2,4,1,2,4,1,3,3,Non,0.12,moyen_proche,Junior,0.6666666666666666,0.6666666666666666,204986,3.0,6.0,1.0,0,0,2,0,0,1,0
21,M,2679,Célibataire,Commercial,Représentant Commercial,1,1,1,0,1,0,3,7,1,Marketing,Occasionnel,1,0,2,3,1,2,2,3,3,Non,0.13,moyen_proche,Junior,0.0,0.0,56259,2.25,2.25,1.5,0,0,0,1,0,1,0
38,F,3702,Marié(e),Consulting,Consultant,1,5,5,4,0,1,3,6,2,Autre,Occasionnel,0,4,4,2,1,3,2,3,3,Non,0.11,moyen_proche,Intermédiaire,0.6666666666666666,0.6666666666666666,140676,3.0,15.0,0.5,0,0,1,1,1,1,0
22,F,2398,Marié(e),Consulting,Consultant,1,1,1,0,1,0,6,8,1,Transformation Digitale,Occasionnel,0,0,3,3,1,1,3,3,3,Oui,0.17,moyen_loin,Junior,0.0,0.0,52756,2.5,2.5,3.0,1,8,0,1,0,1,8
31,F,5468,Marié(e),Commercial,Cadre Commercial,1,13,12,7,0,2,3,29,4,Marketing,Occasionnel,5,7,1,2,2,4,1,3,3,Non,0.14,loin,Junior,0.5384615384615384,0.5384615384615384,169508,2.25,27.0,0.23076923076923078,0,0,1,0,0,1,0
51,F,13116,Marié(e),Consulting,Senior Manager,2,15,2,2,0,0,2,3,3,Entrepreunariat,Occasionnel,2,2,1,3,3,3,4,3,3,Non,0.11,moyen_proche,Senior,0.6666666666666666,0.6666666666666666,668916,2.75,5.5,0.6666666666666666,0,0,0,0,0,1,0
37,M,4189,Marié(e),Commercial,Cadre Commercial,1,5,5,2,0,2,2,9,2,Marketing,Occasionnel,0,3,2,2,2,2,1,3,3,Non,0.14,moyen_loin,Intermédiaire,0.3333333333333333,0.5,154993,2.0,10.0,0.3333333333333333,0,0,1,1,1,1,0
46,M,19328,Divorcé(e),Consulting,Directeur Technique,7,24,2,1,0,1,3,2,4,Transformation Digitale,Occasionnel,2,2,3,3,5,4,3,3,3,Oui,0.17,proche,Senior,0.3333333333333333,0.6666666666666666,889088,3.25,6.5,1.0,1,2,0,0,0,1,2
